station_id,capacity,hour,day_of_week,is_weekend,is_peak_hour,avg_temp,avg_humidity,max_barometric_pressure_hpa,num_bikes_available
95,40,8,1,0,1,11.170000000000002,94.75,1018.04,34
96,30,8,1,0,1,11.170000000000002,94.75,1018.04,11
97,40,8,1,0,1,11.170000000000002,94.75,1018.04,22
98,40,8,1,0,1,11.170000000000002,94.75,1018.04,14
99,30,8,1,0,1,11.170000000000002,94.75,1018.04,22
1,31,9,1,0,1,11.06,94.2,1017.91,6
10,16,9,1,0,1,11.06,94.2,1017.91,14
100,25,9,1,0,1,11.06,94.2,1017.91,22
102,40,9,1,0,1,11.06,94.2,1017.91,16
105,36,9,1,0,1,11.06,94.2,1017.91,1
106,40,9,1,0,1,11.06,94.2,1017.91,7
107,40,9,1,0,1,11.06,94.2,1017.91,9
108,35,9,1,0,1,11.06,94.2,1017.91,11
11,30,9,1,0,1,11.06,94.2,1017.91,16
110,40,9,1,0,1,11.06,94.2,1017.91,17
112,30,9,1,0,1,11.06,94.2,1017.91,17
113,40,9,1,0,1,11.06,94.2,1017.91,9
114,40,9,1,0,1,11.06,94.2,1017.91,9
116,30,9,1,0,1,11.06,94.2,1017.91,22
117,40,9,1,0,1,11.06,94.2,1017.91,8
13,30,9,1,0,1,11.06,94.2,1017.91,17
14,30,9,1,0,1,11.06,94.2,1017.91,14
18,30,9,1,0,1,11.06,94.2,1017.91,12
19,30,9,1,0,1,11.06,94.2,1017.91,5
20,30,9,1,0,1,11.06,94.2,1017.91,6
21,30,9,1,0,1,11.06,94.2,1017.91,10
22,20,9,1,0,1,11.06,94.2,1017.91,20
23,30,9,1,0,1,11.06,94.2,1017.91,15
24,20,9,1,0,1,11.06,94.2,1017.91,0
25,30,9,1,0,1,11.06,94.2,1017.91,6
27,20,9,1,0,1,11.06,94.2,1017.91,8
28,30,9,1,0,1,11.06,94.2,1017.91,27
29,29,9,1,0,1,11.06,94.2,1017.91,18
3,20,9,1,0,1,11.06,94.2,1017.91,10
30,20,9,1,0,1,11.06,94.2,1017.91,0
32,30,9,1,0,1,11.06,94.2,1017.91,15
33,23,9,1,0,1,11.06,94.2,1017.91,5
34,30,9,1,0,1,11.06,94.2,1017.91,12
35,30,9,1,0,1,11.06,94.2,1017.91,15
38,40,9,1,0,1,11.06,94.2,1017.91,27
39,20,9,1,0,1,11.06,94.2,1017.91,2
4,20,9,1,0,1,11.06,94.2,1017.91,18
40,21,9,1,0,1,11.06,94.2,1017.91,5
42,30,9,1,0,1,11.06,94.2,1017.91,16
43,30,9,1,0,1,11.06,94.2,1017.91,17
44,30,9,1,0,1,11.06,94.2,1017.91,8
45,30,9,1,0,1,11.06,94.2,1017.91,0
47,40,9,1,0,1,11.06,94.2,1017.91,4
48,40,9,1,0,1,11.06,94.2,1017.91,10
49,40,9,1,0,1,11.06,94.2,1017.91,30
5,40,9,1,0,1,11.06,94.2,1017.91,23
51,40,9,1,0,1,11.06,94.2,1017.91,0
52,32,9,1,0,1,11.06,94.2,1017.91,8
53,40,9,1,0,1,11.06,94.2,1017.91,12
54,33,9,1,0,1,11.06,94.2,1017.91,20
55,36,9,1,0,1,11.06,94.2,1017.91,20
56,40,9,1,0,1,11.06,94.2,1017.91,16
57,23,9,1,0,1,11.06,94.2,1017.91,11
58,40,9,1,0,1,11.06,94.2,1017.91,31
59,20,9,1,0,1,11.06,94.2,1017.91,3
6,20,9,1,0,1,11.06,94.2,1017.91,1
60,30,9,1,0,1,11.06,94.2,1017.91,8
61,25,9,1,0,1,11.06,94.2,1017.91,4
62,40,9,1,0,1,11.06,94.2,1017.91,13
64,40,9,1,0,1,11.06,94.2,1017.91,23
65,40,9,1,0,1,11.06,94.2,1017.91,10
66,40,9,1,0,1,11.06,94.2,1017.91,4
68,40,9,1,0,1,11.06,94.2,1017.91,5
69,40,9,1,0,1,11.06,94.2,1017.91,19
72,31,9,1,0,1,11.06,94.2,1017.91,3
73,30,9,1,0,1,11.06,94.2,1017.91,17
74,30,9,1,0,1,11.06,94.2,1017.91,21
75,40,9,1,0,1,11.06,94.2,1017.91,15
76,38,9,1,0,1,11.06,94.2,1017.91,7
78,40,9,1,0,1,11.06,94.2,1017.91,2
79,27,9,1,0,1,11.06,94.2,1017.91,1
8,30,9,1,0,1,11.06,94.2,1017.91,8
82,22,9,1,0,1,11.06,94.2,1017.91,5
83,40,9,1,0,1,11.06,94.2,1017.91,20
84,30,9,1,0,1,11.06,94.2,1017.91,22
85,35,9,1,0,1,11.06,94.2,1017.91,27
86,38,9,1,0,1,11.06,94.2,1017.91,19
88,30,9,1,0,1,11.06,94.2,1017.91,2
89,40,9,1,0,1,11.06,94.2,1017.91,23
9,24,9,1,0,1,11.06,94.2,1017.91,4
90,40,9,1,0,1,11.06,94.2,1017.91,3
91,30,9,1,0,1,11.06,94.2,1017.91,21
93,40,9,1,0,1,11.06,94.2,1017.91,13
94,40,9,1,0,1,11.06,94.2,1017.91,11
95,40,9,1,0,1,11.06,94.2,1017.91,34
96,30,9,1,0,1,11.06,94.2,1017.91,11
97,40,9,1,0,1,11.06,94.2,1017.91,22
98,40,9,1,0,1,11.06,94.2,1017.91,14
99,30,9,1,0,1,11.06,94.2,1017.91,23
1,31,9,1,0,1,10.92,94.15,1017.8,8
10,16,9,1,0,1,10.92,94.15,1017.8,6
100,25,9,1,0,1,10.92,94.15,1017.8,21
102,40,9,1,0,1,10.92,94.15,1017.8,16
104,40,9,1,0,1,10.92,94.15,1017.8,9
105,36,9,1,0,1,10.92,94.15,1017.8,1
106,40,9,1,0,1,10.92,94.15,1017.8,6
108,35,9,1,0,1,10.92,94.15,1017.8,11
11,30,9,1,0,1,10.92,94.15,1017.8,16
110,40,9,1,0,1,10.92,94.15,1017.8,17
112,30,9,1,0,1,10.92,94.15,1017.8,16
113,40,9,1,0,1,10.92,94.15,1017.8,9
114,40,9,1,0,1,10.92,94.15,1017.8,9
115,30,9,1,0,1,10.92,94.15,1017.8,23
116,30,9,1,0,1,10.92,94.15,1017.8,22
117,40,9,1,0,1,10.92,94.15,1017.8,7
13,30,9,1,0,1,10.92,94.15,1017.8,17
14,30,9,1,0,1,10.92,94.15,1017.8,6
15,16,9,1,0,1,10.92,94.15,1017.8,2
17,20,9,1,0,1,10.92,94.15,1017.8,13
18,30,9,1,0,1,10.92,94.15,1017.8,12
20,30,9,1,0,1,10.92,94.15,1017.8,7
21,30,9,1,0,1,10.92,94.15,1017.8,11
22,20,9,1,0,1,10.92,94.15,1017.8,20
23,30,9,1,0,1,10.92,94.15,1017.8,15
24,20,9,1,0,1,10.92,94.15,1017.8,0
25,30,9,1,0,1,10.92,94.15,1017.8,6
27,20,9,1,0,1,10.92,94.15,1017.8,8
28,30,9,1,0,1,10.92,94.15,1017.8,27
29,29,9,1,0,1,10.92,94.15,1017.8,20
3,20,9,1,0,1,10.92,94.15,1017.8,10
30,20,9,1,0,1,10.92,94.15,1017.8,0
32,30,9,1,0,1,10.92,94.15,1017.8,15
33,23,9,1,0,1,10.92,94.15,1017.8,6
34,30,9,1,0,1,10.92,94.15,1017.8,12
35,30,9,1,0,1,10.92,94.15,1017.8,14
38,40,9,1,0,1,10.92,94.15,1017.8,27
39,20,9,1,0,1,10.92,94.15,1017.8,1
4,20,9,1,0,1,10.92,94.15,1017.8,18
40,21,9,1,0,1,10.92,94.15,1017.8,7
42,30,9,1,0,1,10.92,94.15,1017.8,15
43,30,9,1,0,1,10.92,94.15,1017.8,17
44,30,9,1,0,1,10.92,94.15,1017.8,7
45,30,9,1,0,1,10.92,94.15,1017.8,0
47,40,9,1,0,1,10.92,94.15,1017.8,4
48,40,9,1,0,1,10.92,94.15,1017.8,10
49,40,9,1,0,1,10.92,94.15,1017.8,30
5,40,9,1,0,1,10.92,94.15,1017.8,23
51,40,9,1,0,1,10.92,94.15,1017.8,0
53,40,9,1,0,1,10.92,94.15,1017.8,12
54,33,9,1,0,1,10.92,94.15,1017.8,20
55,36,9,1,0,1,10.92,94.15,1017.8,20
57,23,9,1,0,1,10.92,94.15,1017.8,11
58,40,9,1,0,1,10.92,94.15,1017.8,31
59,20,9,1,0,1,10.92,94.15,1017.8,3
60,30,9,1,0,1,10.92,94.15,1017.8,8
61,25,9,1,0,1,10.92,94.15,1017.8,4
62,40,9,1,0,1,10.92,94.15,1017.8,13
64,40,9,1,0,1,10.92,94.15,1017.8,15
65,40,9,1,0,1,10.92,94.15,1017.8,9
66,40,9,1,0,1,10.92,94.15,1017.8,3
68,40,9,1,0,1,10.92,94.15,1017.8,5
69,40,9,1,0,1,10.92,94.15,1017.8,20
72,31,9,1,0,1,10.92,94.15,1017.8,3
73,30,9,1,0,1,10.92,94.15,1017.8,16
74,30,9,1,0,1,10.92,94.15,1017.8,21
75,40,9,1,0,1,10.92,94.15,1017.8,15
76,38,9,1,0,1,10.92,94.15,1017.8,7
77,29,9,1,0,1,10.92,94.15,1017.8,12
78,40,9,1,0,1,10.92,94.15,1017.8,2
79,27,9,1,0,1,10.92,94.15,1017.8,1
8,30,9,1,0,1,10.92,94.15,1017.8,10
82,22,9,1,0,1,10.92,94.15,1017.8,5
83,40,9,1,0,1,10.92,94.15,1017.8,20
84,30,9,1,0,1,10.92,94.15,1017.8,22
86,38,9,1,0,1,10.92,94.15,1017.8,19
88,30,9,1,0,1,10.92,94.15,1017.8,2
89,40,9,1,0,1,10.92,94.15,1017.8,23
9,24,9,1,0,1,10.92,94.15,1017.8,6
90,40,9,1,0,1,10.92,94.15,1017.8,2
91,30,9,1,0,1,10.92,94.15,1017.8,21
93,40,9,1,0,1,10.92,94.15,1017.8,13
95,40,9,1,0,1,10.92,94.15,1017.8,34
96,30,9,1,0,1,10.92,94.15,1017.8,11
97,40,9,1,0,1,10.92,94.15,1017.8,21
98,40,9,1,0,1,10.92,94.15,1017.8,14
99,30,9,1,0,1,10.92,94.15,1017.8,23
1,31,9,1,0,1,10.875,94.35,1017.77,7
10,16,9,1,0,1,10.875,94.35,1017.77,7
100,25,9,1,0,1,10.875,94.35,1017.77,22
101,30,9,1,0,1,10.875,94.35,1017.77,5
102,40,9,1,0,1,10.875,94.35,1017.77,16
105,36,9,1,0,1,10.875,94.35,1017.77,1
106,40,9,1,0,1,10.875,94.35,1017.77,6
108,35,9,1,0,1,10.875,94.35,1017.77,11
109,29,9,1,0,1,10.875,94.35,1017.77,14
11,30,9,1,0,1,10.875,94.35,1017.77,16
110,40,9,1,0,1,10.875,94.35,1017.77,17
111,40,9,1,0,1,10.875,94.35,1017.77,4
112,30,9,1,0,1,10.875,94.35,1017.77,16
113,40,9,1,0,1,10.875,94.35,1017.77,10
114,40,9,1,0,1,10.875,94.35,1017.77,9
116,30,9,1,0,1,10.875,94.35,1017.77,23
117,40,9,1,0,1,10.875,94.35,1017.77,8
13,30,9,1,0,1,10.875,94.35,1017.77,17
14,30,9,1,0,1,10.875,94.35,1017.77,7
18,30,9,1,0,1,10.875,94.35,1017.77,12
20,30,9,1,0,1,10.875,94.35,1017.77,7
21,30,9,1,0,1,10.875,94.35,1017.77,11
22,20,9,1,0,1,10.875,94.35,1017.77,11
23,30,9,1,0,1,10.875,94.35,1017.77,15
24,20,9,1,0,1,10.875,94.35,1017.77,0
25,30,9,1,0,1,10.875,94.35,1017.77,6
26,20,9,1,0,1,10.875,94.35,1017.77,6
27,20,9,1,0,1,10.875,94.35,1017.77,9
28,30,9,1,0,1,10.875,94.35,1017.77,26
29,29,9,1,0,1,10.875,94.35,1017.77,20
3,20,9,1,0,1,10.875,94.35,1017.77,10
30,20,9,1,0,1,10.875,94.35,1017.77,0
31,20,9,1,0,1,10.875,94.35,1017.77,5
33,23,9,1,0,1,10.875,94.35,1017.77,4
34,30,9,1,0,1,10.875,94.35,1017.77,12
35,30,9,1,0,1,10.875,94.35,1017.77,14
38,40,9,1,0,1,10.875,94.35,1017.77,26
39,20,9,1,0,1,10.875,94.35,1017.77,1
4,20,9,1,0,1,10.875,94.35,1017.77,18
40,21,9,1,0,1,10.875,94.35,1017.77,9
42,30,9,1,0,1,10.875,94.35,1017.77,15
43,30,9,1,0,1,10.875,94.35,1017.77,16
44,30,9,1,0,1,10.875,94.35,1017.77,7
45,30,9,1,0,1,10.875,94.35,1017.77,0
47,40,9,1,0,1,10.875,94.35,1017.77,3
48,40,9,1,0,1,10.875,94.35,1017.77,9
49,40,9,1,0,1,10.875,94.35,1017.77,29
5,40,9,1,0,1,10.875,94.35,1017.77,23
50,40,9,1,0,1,10.875,94.35,1017.77,1
51,40,9,1,0,1,10.875,94.35,1017.77,0
53,40,9,1,0,1,10.875,94.35,1017.77,12
54,33,9,1,0,1,10.875,94.35,1017.77,20
55,36,9,1,0,1,10.875,94.35,1017.77,20
57,23,9,1,0,1,10.875,94.35,1017.77,11
58,40,9,1,0,1,10.875,94.35,1017.77,31
59,20,9,1,0,1,10.875,94.35,1017.77,2
60,30,9,1,0,1,10.875,94.35,1017.77,6
61,25,9,1,0,1,10.875,94.35,1017.77,4
62,40,9,1,0,1,10.875,94.35,1017.77,16
65,40,9,1,0,1,10.875,94.35,1017.77,8
66,40,9,1,0,1,10.875,94.35,1017.77,3
68,40,9,1,0,1,10.875,94.35,1017.77,2
69,40,9,1,0,1,10.875,94.35,1017.77,20
72,31,9,1,0,1,10.875,94.35,1017.77,2
73,30,9,1,0,1,10.875,94.35,1017.77,16
74,30,9,1,0,1,10.875,94.35,1017.77,21
75,40,9,1,0,1,10.875,94.35,1017.77,13
76,38,9,1,0,1,10.875,94.35,1017.77,7
77,29,9,1,0,1,10.875,94.35,1017.77,12
78,40,9,1,0,1,10.875,94.35,1017.77,3
79,27,9,1,0,1,10.875,94.35,1017.77,1
8,30,9,1,0,1,10.875,94.35,1017.77,10
80,40,9,1,0,1,10.875,94.35,1017.77,26
82,22,9,1,0,1,10.875,94.35,1017.77,5
83,40,9,1,0,1,10.875,94.35,1017.77,20
84,30,9,1,0,1,10.875,94.35,1017.77,22
86,38,9,1,0,1,10.875,94.35,1017.77,19
88,30,9,1,0,1,10.875,94.35,1017.77,2
89,40,9,1,0,1,10.875,94.35,1017.77,23
9,24,9,1,0,1,10.875,94.35,1017.77,5
90,40,9,1,0,1,10.875,94.35,1017.77,4
91,30,9,1,0,1,10.875,94.35,1017.77,21
93,40,9,1,0,1,10.875,94.35,1017.77,13
95,40,9,1,0,1,10.875,94.35,1017.77,34
96,30,9,1,0,1,10.875,94.35,1017.77,11
97,40,9,1,0,1,10.875,94.35,1017.77,20
98,40,9,1,0,1,10.875,94.35,1017.77,16
99,30,9,1,0,1,10.875,94.35,1017.77,23
1,31,9,1,0,1,10.99,94.25,1017.77,8
10,16,9,1,0,1,10.99,94.25,1017.77,7
100,25,9,1,0,1,10.99,94.25,1017.77,22
101,30,9,1,0,1,10.99,94.25,1017.77,5
102,40,9,1,0,1,10.99,94.25,1017.77,16
103,40,9,1,0,1,10.99,94.25,1017.77,2
105,36,9,1,0,1,10.99,94.25,1017.77,1
106,40,9,1,0,1,10.99,94.25,1017.77,6
108,35,9,1,0,1,10.99,94.25,1017.77,11
11,30,9,1,0,1,10.99,94.25,1017.77,16
110,40,9,1,0,1,10.99,94.25,1017.77,16
112,30,9,1,0,1,10.99,94.25,1017.77,15
113,40,9,1,0,1,10.99,94.25,1017.77,10
114,40,9,1,0,1,10.99,94.25,1017.77,9
115,30,9,1,0,1,10.99,94.25,1017.77,22
116,30,9,1,0,1,10.99,94.25,1017.77,23
117,40,9,1,0,1,10.99,94.25,1017.77,9
13,30,9,1,0,1,10.99,94.25,1017.77,17
14,30,9,1,0,1,10.99,94.25,1017.77,7
18,30,9,1,0,1,10.99,94.25,1017.77,12
20,30,9,1,0,1,10.99,94.25,1017.77,6
21,30,9,1,0,1,10.99,94.25,1017.77,11
22,20,9,1,0,1,10.99,94.25,1017.77,11
23,30,9,1,0,1,10.99,94.25,1017.77,15
24,20,9,1,0,1,10.99,94.25,1017.77,0
25,30,9,1,0,1,10.99,94.25,1017.77,6
26,20,9,1,0,1,10.99,94.25,1017.77,8
27,20,9,1,0,1,10.99,94.25,1017.77,11
28,30,9,1,0,1,10.99,94.25,1017.77,26
29,29,9,1,0,1,10.99,94.25,1017.77,21
3,20,9,1,0,1,10.99,94.25,1017.77,11
30,20,9,1,0,1,10.99,94.25,1017.77,0
31,20,9,1,0,1,10.99,94.25,1017.77,5
33,23,9,1,0,1,10.99,94.25,1017.77,4
34,30,9,1,0,1,10.99,94.25,1017.77,12
35,30,9,1,0,1,10.99,94.25,1017.77,13
38,40,9,1,0,1,10.99,94.25,1017.77,26
39,20,9,1,0,1,10.99,94.25,1017.77,0
4,20,9,1,0,1,10.99,94.25,1017.77,18
40,21,9,1,0,1,10.99,94.25,1017.77,8
42,30,9,1,0,1,10.99,94.25,1017.77,14
43,30,9,1,0,1,10.99,94.25,1017.77,16
44,30,9,1,0,1,10.99,94.25,1017.77,7
45,30,9,1,0,1,10.99,94.25,1017.77,0
47,40,9,1,0,1,10.99,94.25,1017.77,3
48,40,9,1,0,1,10.99,94.25,1017.77,9
49,40,9,1,0,1,10.99,94.25,1017.77,28
5,40,9,1,0,1,10.99,94.25,1017.77,24
51,40,9,1,0,1,10.99,94.25,1017.77,0
53,40,9,1,0,1,10.99,94.25,1017.77,12
54,33,9,1,0,1,10.99,94.25,1017.77,20
55,36,9,1,0,1,10.99,94.25,1017.77,20
57,23,9,1,0,1,10.99,94.25,1017.77,11
58,40,9,1,0,1,10.99,94.25,1017.77,30
59,20,9,1,0,1,10.99,94.25,1017.77,2
60,30,9,1,0,1,10.99,94.25,1017.77,6
61,25,9,1,0,1,10.99,94.25,1017.77,4
62,40,9,1,0,1,10.99,94.25,1017.77,16
64,40,9,1,0,1,10.99,94.25,1017.77,14
65,40,9,1,0,1,10.99,94.25,1017.77,8
66,40,9,1,0,1,10.99,94.25,1017.77,3
68,40,9,1,0,1,10.99,94.25,1017.77,1
69,40,9,1,0,1,10.99,94.25,1017.77,22
72,31,9,1,0,1,10.99,94.25,1017.77,2
73,30,9,1,0,1,10.99,94.25,1017.77,14
74,30,9,1,0,1,10.99,94.25,1017.77,20
75,40,9,1,0,1,10.99,94.25,1017.77,29
76,38,9,1,0,1,10.99,94.25,1017.77,7
77,29,9,1,0,1,10.99,94.25,1017.77,11
78,40,9,1,0,1,10.99,94.25,1017.77,3
79,27,9,1,0,1,10.99,94.25,1017.77,0
8,30,9,1,0,1,10.99,94.25,1017.77,10
82,22,9,1,0,1,10.99,94.25,1017.77,5
83,40,9,1,0,1,10.99,94.25,1017.77,20
84,30,9,1,0,1,10.99,94.25,1017.77,22
86,38,9,1,0,1,10.99,94.25,1017.77,19
88,30,9,1,0,1,10.99,94.25,1017.77,2
89,40,9,1,0,1,10.99,94.25,1017.77,22
9,24,9,1,0,1,10.99,94.25,1017.77,6
90,40,9,1,0,1,10.99,94.25,1017.77,4
91,30,9,1,0,1,10.99,94.25,1017.77,21
93,40,9,1,0,1,10.99,94.25,1017.77,13
95,40,9,1,0,1,10.99,94.25,1017.77,34
96,30,9,1,0,1,10.99,94.25,1017.77,11
97,40,9,1,0,1,10.99,94.25,1017.77,20
98,40,9,1,0,1,10.99,94.25,1017.77,16
99,30,9,1,0,1,10.99,94.25,1017.77,23
1,31,9,1,0,1,11.120000000000001,93.85,1017.93,10
10,16,9,1,0,1,11.120000000000001,93.85,1017.93,7
100,25,9,1,0,1,11.120000000000001,93.85,1017.93,22
101,30,9,1,0,1,11.120000000000001,93.85,1017.93,5
102,40,9,1,0,1,11.120000000000001,93.85,1017.93,16
105,36,9,1,0,1,11.120000000000001,93.85,1017.93,1
106,40,9,1,0,1,11.120000000000001,93.85,1017.93,6
108,35,9,1,0,1,11.120000000000001,93.85,1017.93,11
11,30,9,1,0,1,11.120000000000001,93.85,1017.93,16
110,40,9,1,0,1,11.120000000000001,93.85,1017.93,16
112,30,9,1,0,1,11.120000000000001,93.85,1017.93,15
113,40,9,1,0,1,11.120000000000001,93.85,1017.93,10
114,40,9,1,0,1,11.120000000000001,93.85,1017.93,10
116,30,9,1,0,1,11.120000000000001,93.85,1017.93,23
117,40,9,1,0,1,11.120000000000001,93.85,1017.93,9
13,30,9,1,0,1,11.120000000000001,93.85,1017.93,17
14,30,9,1,0,1,11.120000000000001,93.85,1017.93,7
18,30,9,1,0,1,11.120000000000001,93.85,1017.93,13
2,20,9,1,0,1,11.120000000000001,93.85,1017.93,2
20,30,9,1,0,1,11.120000000000001,93.85,1017.93,6
21,30,9,1,0,1,11.120000000000001,93.85,1017.93,11
22,20,9,1,0,1,11.120000000000001,93.85,1017.93,10
23,30,9,1,0,1,11.120000000000001,93.85,1017.93,16
24,20,9,1,0,1,11.120000000000001,93.85,1017.93,0
25,30,9,1,0,1,11.120000000000001,93.85,1017.93,6
27,20,9,1,0,1,11.120000000000001,93.85,1017.93,13
28,30,9,1,0,1,11.120000000000001,93.85,1017.93,26
29,29,9,1,0,1,11.120000000000001,93.85,1017.93,21
3,20,9,1,0,1,11.120000000000001,93.85,1017.93,13
30,20,9,1,0,1,11.120000000000001,93.85,1017.93,1
31,20,9,1,0,1,11.120000000000001,93.85,1017.93,3
33,23,9,1,0,1,11.120000000000001,93.85,1017.93,4
34,30,9,1,0,1,11.120000000000001,93.85,1017.93,14
35,30,9,1,0,1,11.120000000000001,93.85,1017.93,12
38,40,9,1,0,1,11.120000000000001,93.85,1017.93,26
39,20,9,1,0,1,11.120000000000001,93.85,1017.93,0
4,20,9,1,0,1,11.120000000000001,93.85,1017.93,18
40,21,9,1,0,1,11.120000000000001,93.85,1017.93,9
42,30,9,1,0,1,11.120000000000001,93.85,1017.93,14
43,30,9,1,0,1,11.120000000000001,93.85,1017.93,17
44,30,9,1,0,1,11.120000000000001,93.85,1017.93,7
45,30,9,1,0,1,11.120000000000001,93.85,1017.93,0
47,40,9,1,0,1,11.120000000000001,93.85,1017.93,3
48,40,9,1,0,1,11.120000000000001,93.85,1017.93,8
49,40,9,1,0,1,11.120000000000001,93.85,1017.93,28
5,40,9,1,0,1,11.120000000000001,93.85,1017.93,23
51,40,9,1,0,1,11.120000000000001,93.85,1017.93,0
53,40,9,1,0,1,11.120000000000001,93.85,1017.93,12
54,33,9,1,0,1,11.120000000000001,93.85,1017.93,20
55,36,9,1,0,1,11.120000000000001,93.85,1017.93,20
57,23,9,1,0,1,11.120000000000001,93.85,1017.93,10
58,40,9,1,0,1,11.120000000000001,93.85,1017.93,30
59,20,9,1,0,1,11.120000000000001,93.85,1017.93,2
60,30,9,1,0,1,11.120000000000001,93.85,1017.93,6
61,25,9,1,0,1,11.120000000000001,93.85,1017.93,4
62,40,9,1,0,1,11.120000000000001,93.85,1017.93,16
64,40,9,1,0,1,11.120000000000001,93.85,1017.93,13
65,40,9,1,0,1,11.120000000000001,93.85,1017.93,8
66,40,9,1,0,1,11.120000000000001,93.85,1017.93,2
68,40,9,1,0,1,11.120000000000001,93.85,1017.93,1
69,40,9,1,0,1,11.120000000000001,93.85,1017.93,22
7,29,9,1,0,1,11.120000000000001,93.85,1017.93,10
71,40,9,1,0,1,11.120000000000001,93.85,1017.93,21
72,31,9,1,0,1,11.120000000000001,93.85,1017.93,2
73,30,9,1,0,1,11.120000000000001,93.85,1017.93,14
74,30,9,1,0,1,11.120000000000001,93.85,1017.93,20
75,40,9,1,0,1,11.120000000000001,93.85,1017.93,30
76,38,9,1,0,1,11.120000000000001,93.85,1017.93,7
77,29,9,1,0,1,11.120000000000001,93.85,1017.93,11
78,40,9,1,0,1,11.120000000000001,93.85,1017.93,3
79,27,9,1,0,1,11.120000000000001,93.85,1017.93,0
8,30,9,1,0,1,11.120000000000001,93.85,1017.93,10
82,22,9,1,0,1,11.120000000000001,93.85,1017.93,5
83,40,9,1,0,1,11.120000000000001,93.85,1017.93,18
84,30,9,1,0,1,11.120000000000001,93.85,1017.93,22
85,35,9,1,0,1,11.120000000000001,93.85,1017.93,27
86,38,9,1,0,1,11.120000000000001,93.85,1017.93,18
87,38,9,1,0,1,11.120000000000001,93.85,1017.93,20
88,30,9,1,0,1,11.120000000000001,93.85,1017.93,2
89,40,9,1,0,1,11.120000000000001,93.85,1017.93,22
9,24,9,1,0,1,11.120000000000001,93.85,1017.93,10
90,40,9,1,0,1,11.120000000000001,93.85,1017.93,3
91,30,9,1,0,1,11.120000000000001,93.85,1017.93,22
93,40,9,1,0,1,11.120000000000001,93.85,1017.93,13
95,40,9,1,0,1,11.120000000000001,93.85,1017.93,34
96,30,9,1,0,1,11.120000000000001,93.85,1017.93,11
97,40,9,1,0,1,11.120000000000001,93.85,1017.93,20
98,40,9,1,0,1,11.120000000000001,93.85,1017.93,16
99,30,9,1,0,1,11.120000000000001,93.85,1017.93,23
1,31,9,1,0,1,11.344999999999999,93.2,1018.16,12
10,16,9,1,0,1,11.344999999999999,93.2,1018.16,7
102,40,9,1,0,1,11.344999999999999,93.2,1018.16,16
104,40,9,1,0,1,11.344999999999999,93.2,1018.16,9
105,36,9,1,0,1,11.344999999999999,93.2,1018.16,1
106,40,9,1,0,1,11.344999999999999,93.2,1018.16,17
108,35,9,1,0,1,11.344999999999999,93.2,1018.16,11
109,29,9,1,0,1,11.344999999999999,93.2,1018.16,15
11,30,9,1,0,1,11.344999999999999,93.2,1018.16,16
110,40,9,1,0,1,11.344999999999999,93.2,1018.16,16
112,30,9,1,0,1,11.344999999999999,93.2,1018.16,13
113,40,9,1,0,1,11.344999999999999,93.2,1018.16,10
114,40,9,1,0,1,11.344999999999999,93.2,1018.16,9
116,30,9,1,0,1,11.344999999999999,93.2,1018.16,23
117,40,9,1,0,1,11.344999999999999,93.2,1018.16,9
13,30,9,1,0,1,11.344999999999999,93.2,1018.16,17
14,30,9,1,0,1,11.344999999999999,93.2,1018.16,7
15,16,9,1,0,1,11.344999999999999,93.2,1018.16,1
17,20,9,1,0,1,11.344999999999999,93.2,1018.16,14
18,30,9,1,0,1,11.344999999999999,93.2,1018.16,13
20,30,9,1,0,1,11.344999999999999,93.2,1018.16,5
21,30,9,1,0,1,11.344999999999999,93.2,1018.16,11
22,20,9,1,0,1,11.344999999999999,93.2,1018.16,10
23,30,9,1,0,1,11.344999999999999,93.2,1018.16,16
24,20,9,1,0,1,11.344999999999999,93.2,1018.16,0
25,30,9,1,0,1,11.344999999999999,93.2,1018.16,6
27,20,9,1,0,1,11.344999999999999,93.2,1018.16,13
28,30,9,1,0,1,11.344999999999999,93.2,1018.16,25
29,29,9,1,0,1,11.344999999999999,93.2,1018.16,21
3,20,9,1,0,1,11.344999999999999,93.2,1018.16,14
30,20,9,1,0,1,11.344999999999999,93.2,1018.16,1
33,23,9,1,0,1,11.344999999999999,93.2,1018.16,4
34,30,9,1,0,1,11.344999999999999,93.2,1018.16,14
35,30,9,1,0,1,11.344999999999999,93.2,1018.16,12
38,40,9,1,0,1,11.344999999999999,93.2,1018.16,25
39,20,9,1,0,1,11.344999999999999,93.2,1018.16,0
4,20,9,1,0,1,11.344999999999999,93.2,1018.16,20
40,21,9,1,0,1,11.344999999999999,93.2,1018.16,10
42,30,9,1,0,1,11.344999999999999,93.2,1018.16,14
43,30,9,1,0,1,11.344999999999999,93.2,1018.16,15
44,30,9,1,0,1,11.344999999999999,93.2,1018.16,6
45,30,9,1,0,1,11.344999999999999,93.2,1018.16,0
47,40,9,1,0,1,11.344999999999999,93.2,1018.16,2
48,40,9,1,0,1,11.344999999999999,93.2,1018.16,9
49,40,9,1,0,1,11.344999999999999,93.2,1018.16,28
5,40,9,1,0,1,11.344999999999999,93.2,1018.16,23
50,40,9,1,0,1,11.344999999999999,93.2,1018.16,1
51,40,9,1,0,1,11.344999999999999,93.2,1018.16,0
53,40,9,1,0,1,11.344999999999999,93.2,1018.16,12
